Tx3 Rx 1

-30.191004442575114, 72.70642201834862
-29.33314055887069, 73.41284403669724
-27.96077915932809, 74.63302752293578
-26.33148445098709, 76.23853211009174
-25.045556110512337, 77.65137614678898
-23.844956757183034, 78.80733944954127
-22.472122183959407, 79.83486238532109
-21.444231224205456, 81.31192660550458
-20.330222654504347, 82.72477064220183
-19.043978864908908, 84.0091743119266
-17.843694960700294, 85.29357798165137
-16.5576088956652, 86.64220183486238
-15.271365106069759, 87.92660550458714
-13.299019478983197, 89.8532110091743
-11.669724770642194, 91.45871559633026
-10.039956888620164, 92.87155963302752
-8.409873557477454, 94.15596330275228
-6.864488315238816, 94.92660550458714
-4.372440261822767, 95.24770642201834
-2.1371677926447674, 95.11926605504587
-0.41781236034803726, 95.05504587155963
1.2149522883205037, 95.24770642201834
3.9645645487763304, 95.69724770642202
6.2845351068583994, 96.08256880733944
7.402802239688768, 95.76146788990825
9.12420809126995, 94.86238532110092
10.156988512394534, 94.348623853211
11.275886543466271, 93.77064220183486
12.395730921900068, 92.80733944954127
13.94490155358693, 92.03669724770641
15.064430482900043, 91.20183486238531
15.840119870665866, 90.36697247706421
16.444678110459776, 89.21100917431193
18.255829236876018, 86.77064220183486
19.03199179832287, 85.74311926605503
20.668857285560335, 84.26605504587155
22.134749349386198, 82.40366972477064
23.428248468757396, 80.73394495412843
24.89256328697985, 79.5137614678899
26.186377855471733, 77.71559633027522
28.08112299886966, 76.23853211009174
28.16913330354093, 75.40366972477064
30.06466706974055, 73.60550458715596
27.13414473857155, 76.81651376146789
21.100549407218537, 83.4954128440367
17.048447727451972, 88.37614678899082
-27.275465944638675, 75.59633027522935





Tx3 Rx2
-30.016876527956676, 71.80733944954127
-28.730632738361237, 73.09174311926606
-27.70163770668489, 74.11926605504587
-26.5018269761573, 75.59633027522935
-25.559580452669483, 76.94495412844036
-24.444625535606313, 77.97247706422019
-23.330143792224177, 79.19266055045871
-22.1300176125759, 80.54128440366972
-21.27231145343182, 81.31192660550458
-19.900265503009905, 82.66055045871559
-18.355826608133324, 83.81651376146789
-17.326831576456975, 84.8440366972477
-15.953997003233347, 85.87155963302752
-14.667280039956882, 86.96330275229357
-13.380720801240763, 88.11926605504587
-12.524434163139766, 89.46788990825688
-11.152545937278195, 90.88073394495412
-10.124024079282872, 92.10091743119266
-8.83778028968744, 93.38532110091742
-7.208485581346437, 94.99082568807339
-3.855419153019106, 94.73394495412843
-1.5345022475749843, 94.73394495412843
1.0431902421072081, 95.1834862385321
4.221655582135071, 96.0183486238532
6.971110118030552, 96.5321100917431
9.810152204200733, 95.56880733944953
8.002786467232731, 96.46788990825688
11.102074077968517, 94.54128440366972
12.737993217843915, 93.44954128440367
14.202308036066356, 92.22935779816513
16.097368628584952, 90.62385321100916
17.907100233958104, 88.76146788990825
19.457374937567373, 87.54128440366972
21.00938461134041, 85.61467889908256
22.47417260324388, 84.20183486238531
23.596067400962127, 82.40366972477064
24.975684130280484, 80.6697247706422
26.096317131516003, 79.38532110091742
27.474987513472314, 78.03669724770641
28.42370074393419, 76.75229357798165
29.88943508319973, 74.95412844036696
2.847559212428699, 95.50458715596329
-5.402539365421504, 94.66972477064219

-28.816018572257697, 72.79467511620733
29.19954196796911, 75.79227515385381
7.40004078367398, 96.8225073593617
-7.379492086398649, 94.55564095726604



TX3 Rx3


-30.023185510370386, 74.37614678899082
-27.877342866906755, 75.66055045871559
-26.075497489550745, 77.0091743119266
-24.187376777687227, 78.22935779816513
-22.128598091532815, 79.96330275229357
-20.413343497805, 81.56880733944953
-19.64317446965116, 82.98165137614679
-18.786256933308792, 84.07339449541284
-17.84290633789858, 84.97247706422017
-16.47070266291632, 86.25688073394494
-15.270576483268044, 87.60550458715596
-13.297599957940111, 89.27522935779815
-11.323992534370806, 90.6880733944954
-10.20998396466969, 92.10091743119266
-8.236849714781417, 93.70642201834862
-6.949817302384261, 94.66972477064219
-3.59722404773796, 94.60550458715596
-0.7610210036539513, 94.79816513761467
